what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815835527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815862209
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.extract.method",1321815862259
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.refactor.quickMenu",1321815867458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815869482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815871059
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.inline",1321815871099
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.refactor.quickMenu",1321815876012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815877825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815889716
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.pull.up",1321815889767
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815894107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815902960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815904154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1321815904449
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815906202
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.refactor.quickMenu",1321815910715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815912605
