what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321807158601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321807257448
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321807257571
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321807261683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321807263798
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321807265296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321807273246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321807299768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321807307123
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321807307206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321807323980
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321807324085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321807340949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321807401329
